ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
23613,SPAS20,FABRICANTES Y MONTADORES DE ESTRUCTURAS METÁLICAS - SELECCIÓN ASCEM,METAL STRUCTURE MANUFACTURERS AND ASSEMBLY OPERATORS - BESPOKE ASCEM,H:\ascem\,3000,1000,Private,True,4,,,SPCONPSP172A,estructura metálica; perfiles metálicos; estructurista; construcción; ascem; asociación para la construcción de estructuras metálicas,Fabricantes y montadores de estructuras metálicas - Selección ASCEM,de la fabricación y el montaje de estructuras metálicas,,,Buil,Cont,,,,,,,,,,20/01/2020 00:00:00,Fabricantes y montadores de estructuras metálicas seleccionados por ASCEM.,Metal structure manufacturers and assembly operators selected by ASCEM.,Fabricantes y montadores de estructuras metálicas seleccionados por ASCEM: códigos CNAE 4399 y 2511 y más de un millón de euros de facturación en el último ejercicio (2017 o 2018).,Manufacturers and assembly operators of metallic structures selected by ASCEM: CNAE codes 4399 and 2511 and over €1 million in sales in the last exercise (2017 or 2018).,,,,,,,,,,,,,,,,,,,,,,,,,
26432,SPSUNR,PRODUCTOS DE APOYO Y AYUDAS TÉCNICAS - SELECCIÓN SUNRISE MEDICAL,MOBILITY & HOME CARE EQUIPMENT - BESPOKE SUNRISE MEDICAL,H:\sunrise\,1000,100,Private,True,4,,,SPHEAEPP33A,,Productos de apoyo y ayudas técnicas - Selección Sunrise Medical,de los productos de apoyo y las ayudas técnicas,,,Heal,EqCl,,,,,,,,,,04/03/2022 00:00:00,,,,SPZI39 + SPSR20 + SPHC42,,,,,,,,,,,,,,,,,,,,,,,,,
29038,SPMODU,EDIFICIOS MODULARES - SELECCIÓN UNICONTROL,MODULAR AND PORTABLE BUILDINGS - UNICONTROL,H:\modbkuni\,1000,50,Private,True,4,,,SPCONPSP202A,,Edificios modulares - Selección Unicontrol,de los edificios modulares,,,Buil,Supp,,,,,,,,,,12/03/2024 00:00:00,,,Fabricantes y distribuidores de edificios modulares - Selección Unicontrol.,Manufacturers and distributors of modular buildings - Bespoke Unicontrol.,,,,,,,,,,,,,,,,,,,,,,,,,
6422,SPRG51,NACEL BESPOKE,NACEL BESPOKE,H:\SPRG51\,3000,,Private,True,4,,133,,,NACEL BESPOKE,NACEL BESPOKE,,,Clea,Alco,,,,,,,,,,16/10/2010 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14207,SPNN53,COMBUSTIBLES 15M,OIL FUEL DISTRIBUTORS (Marinoil),H:\combu15\,3000,100,Private,True,4,,133,,,Combustibles,de combustibles,,,,,,,,,,,,,,06/09/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23513,SPPBPO,FABRICANTES DE PINTURAS Y BARNICES (PORTUGAL),PAINT & COATINGS (PORTUGAL),H:\pintport\,2000,100,Private,True,4,,133,SPCHEPAP1A,pintura; pinturas; barnices; barniz; lacas; protectores; acabados; tintas,Fabricantes de pinturas y barnices (Portugal),de la fabricación de pinturas y barnices,,,Chem,Pain,,,,,,,,,,25/11/2019 00:00:00,Las empresas portuguesas analizadas en el informe se dedican a la fabricación de pinturas; barnices; tintas y productos similares.,The Portuguese companies analysed in the report are specialised in the manufacture of paints; varnishes; inks and similar products.,Empresas portuguesas fabricantes de pinturas y barnices.,Portuguese companies manufacturing paints and varnishes as well as other types of coatings.,6178,10468,6072,4332,82,9589,22052,16367,19768,19766,18450,13722,18451,18452,19756,21960,19767,,,,,,,,
6461,SPCL16,FABRICANTES DE PINTURAS; FRITAS Y BARNICES (TITAN resto),PAINT MANUFACTURERS (TITAN Resto),H:\SPCL16\,3000,100,Private,True,4,,133,,,Fabricantes de pinturas; fritas y barnices (TITAN resto),de fabricantes de pinturas; fritas y barnices (TITAN resto),,,,,,,,,,,,,,29/03/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24565,SPCPEX,CONTROL DE PLAGAS- SELECCIÓN ANTICIMEX,PEST CONTROL - BESPOKE ANTICIMEX,H:\acimex\,1000,100,Private,True,4,,,SPCHESUP72A,control de plagas; ratones; ratas; avispas; cucarachas; moscas; plagas; hormigas; roedores; ddd; servicios plaguicidas; desratización; pest control; desinsectación; plagas urbanas; fumigación; sanidad ambiental; animales dañinos,Control de plagas - Selección Anticimex,del control de plagas,,,Chem,Serv,,,,,,,,,,10/04/2021 00:00:00,,,Control de plagas - Selección Anticimex (excluye empresas que no se dedican en exclusiva al control de plagas).,Pest control - bespoke for Anticimex (excludes companies that are involved in more activities than pest control).,,,,,,,,,,,,,,,,,,,,,,,,,
6463,SPCL47,FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS ( SPINREACT ),PHARMACEUTICAL MANUFACTURERS ( SPINREACT ),H:\SPCL47\,3000,20,Private,True,4,,133,,,Fabricación de productos farmacéuticos  ( SPINREACT ),de fabricación de productos farmacéuticos  ( SPINREACT ),,,,,,,,,,,,,,02/03/2012 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27628,SPBKIM,CIRUGÍA ESTÉTICA - IVÁN MAÑERO,PLASTIC SURGERY - BESPOKE IVAN MANERO,H:\imanero\,1000,100,Private,True,4,,,SPHEACSP87A,,Cirugía estética - Iván Mañero,de la cirugía estética,,,Heal,HeMe,,,,,,,,,,25/09/2023 12:32:26,,,Duplicado de SPLASW con algunas empresas adicionales para crear Board Report para Iván Mañero Clinic SL,,,,,,,,,,,,,,,,,,,,,,,,,,
6431,SPCL06,PONS QUIMICAS,PONS QUIMICAS,H:\SPCL06\,3000,100,Private,True,4,,133,,,Pons Quimicas,de pons quimicas,,,,,,,,,,,,,,15/01/2010 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9860,SPPREM,ESTUDIO PREMIUMLAB,PREMIUMLAB,H:\SPPREM\,3000,5,Private,True,4,,133,,laboratorios; análisis; análisis clínicos; control de calidad; alimentación; alimentos,Premiumlab,de laboratorios de análisis de alimentos,,,Aero,Acco,,,,,,,,,,04/11/2016 13:42:58,El informe incluye laboratorios dedicados al análisis y control de calidad en el sector de la alimentación.,The report includes laboratories doing analysis and quality control for the food industry.,El listado de empresas ha sido proporcionado por el cliente; Premiumlab. Incluye principalmente laboratorios acreditados por la ENAC para el análisis de alimentos y otros competidores directos.,The list has been provided by the customer; Premiumlab. It mainly includes labs accredited by the Spanish ENAC to work for the food industry and some others which are direct competitors.,,,,,,,,,,,,,,,,,,,,,,,,,
6200,SPHC26,CLÍNICAS Y HOSPITALES PRIVADOS,PRIVATE HOSPITALS & CLINICS,H:\clinhosp\,3000,100,Private,True,4,,133,SPHEACSM56A,hospital privado; clínica; ecografía; rehabilitación; salud; depresión; clínica privada; hospital; hospitales; médico; médicos; sanitarios; sanitario,Clínicas y hospitales privados,de las clínicas y los hospitales privados,,,Aero,Acco,,,,,,,,,,16/08/2019 00:00:00,Las empresas analizadas en el informe operan hospitales; clínicas y centros médicos privados.,The companies analysed in the report operate private medical clinics and hospitals.,empresas que operan hospitales y clínicas privadas,companies running and operating private hospitals and clinics,6214,14751,6024,895,14058,19616,13969,16390,5929,16959,10417,6171,6150,6151,6107,14086,6022,6148,14010,6176,6174,6172,10315,,
29501,SPBKBI,BOMBAS - SELECCIÓN IDEAL,PUMPS - BESPOKE BOMBAS IDEAL,H:\bomideal\,1000,100,Private,True,4,,,SPPROPDN19C,,Bombas - Selección Ideal,de las bombas,,,Proc,Prod,,,,,,,,,,11/11/2024 00:00:00,,,Informe personalizado para Bombas Ideal que incluye la selección de competidores directos realizada por el cliente.,Bespoke report for Bombas Ideal that includes the selection of direct competitors made by the client.,,,,,,,,,,,,,,,,,,,,,,,,,
27299,SPBKCC,CONTROL DE CALIDAD - SELECCIÓN UNICONTROL,QUALITY ASSURANCE - BESPOKE UNICONTROL,H:\unicontr\,1000,100,Private,True,4,,,SPCHESUP74A,,Control de calidad - Selección Unicontrol,del control de calidad,,,Chem,Serv,,,,,,,,,,25/04/2023 00:00:00,,,Control de calidad - Lista de empresas proporcionada por Unicontrol,Quality assurance - List of companies provided by Unicontrol,,,,,,,,,,,,,,,,,,,,,,,,,
26468,SPQCND,CONTROL DE CALIDAD Y ENSAYOS NO DESTRUCTIVOS - SELECCIÓN ISQ,QUALITY ASSURANCE AND NON-DESTRUCTIVE TESTING - BESPOKE ISQ,H:\qcndisq\,1000,100,Private,True,4,,,SPCHESUP73A,,Control de calidad y ensayos no destructivos - Selección ISQ,del control de calidad y los ensayos no destructivos,,,Chem,Serv,,,,,,,,,,18/03/2022 00:00:00,,,Control de calidad (SPQUAL) y ensayos no destructivos (SPNDTE) - Bespoke ISQ,Quality assurance (SPQUAL) and non-destructive testing (SPNDTE) - Bespoke ISQ,,,,,,,,,,,,,,,,,,,,,,,,,
6464,SPCL05,EMPRESAS DE TRABAJO TEMPORAL (Selección Talent),RECRUITMENT AGENCIES (Selección Talent),H:\SPCL05\,3000,0,Private,True,4,,133,,,Empresas de trabajo temporal (Selección Talent),de empresas de trabajo temporal (Selección Talent),,,,,,,,,,,,,,07/10/2010 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24288,SPMANA,ALQUILER DE MAQUINARIA PARA LA CONSTRUCCIÓN - SELECCIÓN MANAIN,RENTAL OF CONSTRUCTION MACHINERY - BESPOKE MANAIN,H:\manain\,1000,100,Private,True,4,,,SPCONPSP175A,,Alquiler de maquinaria para la construcción - Selección Manain,del alquiler de maquinaria para la construcción,,,Buil,EqCl,,,,,,,,,,27/03/2023 00:00:00,,,Alquiler de maquinaria para la construcción - selección Manain.,Rental of machinery for construction - bespoke for Manain.,6006,13970,,9360,,,,,,,,,,,,,,,,,,,,,
13968,SPREP2,EMPRESAS CRECIENDO EN ESPAÑA,REPORT,H:\repor\,3000,100,Private,True,4,,,,,Empresas creciendo en España,de empresas creciendo en España,,,Aero,Acco,,,,,,,,,,11/02/2015 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26847,SPBKCF,TRANSPORTE TERRESTRE DE MERCANCÍAS - SELECCIÓN CARGO FLORES,ROAD HAULAGE - BESPOKE CARGO FLORES,H:\cargoflo\,2000,500,Private,True,4,,,SPTRARRP81A,,Transporte terrestre de mercancías - Selección Cargo Flores,del transporte terrestre de mercancías,,,Tran,Road,,,,,,,,,,22/09/2022 00:00:00,,,Informe personalizado para Cargo Flores: empresas bajo el epígrafe 4941; ventas entre 1 y 4.5 millones y domicilio en Cataluña; Madrid o Comunidad Valenciana.,Bespoke report for Cargo Flores: companies registered under the activity code 4941; sales between 1-4.5 million and based in Cataluña; Madrid or Comunidad Valenciana.,,,,,,,,,,,,,,,,,,,,,,,,,
23573,SPROS1,LAVANDERÍAS; TINTORERÍAS Y TEXTILES PARA HOSTELERÍA,ROSTAGNO,H:\Rostagno\,1700,15,Private,True,4,,,SPSERCGP12A,,Lavanderías; tintorerías y textiles para hostelería,de las lavanderías; tintorerías y textiles para hostelería,,,Clea,Serv,,,,,,,,,,19/12/2019 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28775,SPPF23,SERVICIOS DE VIGILANCIA Y SEGURIDAD PRIVADA - PLANA FÁBREGA,SECURITY SERVICES - BESPOKE PLANA FABREGA,H:\planafab\,1000,100,Private,True,4,,,SPSERSYP72A,,Servicios de vigilancia y seguridad privada - Plana Fábrega,de los servicios de vigilancia y seguridad privada,,,Aero,Acco,,,,,,,,,,21/11/2023 12:21:40,,,Duplicado de SPSECP para Plana Fábrega. Incluye empresas de servicios asociadas a empresas privadas de seguridad.,Duplicate of SPSECP for Plana Fábrega. Includes service companies associated with private security companies.,,,,,,,,,,,,,,,,,,,,,,,,,
24283,SPISAG,DESARROLLO DE SOFTWARE - SELECCIÓN ISAGRI,SOFTWARE DEVELOPERS - BESPOKE ISAGRI,H:\isagri\,2000,200,Private,True,4,,,SPINFSOP37A,,Desarrollo de software - Selección Isagri,del desarrollo de software,,,Info,Prod,,,,,,,,,,19/11/2020 00:00:00,,,Combinación de desarrollo de software y consultoría y servicios informáticos para Isagri SL.,Combination of software developers and IT consultants for Isagri SL.,,,,,,,,,,,,,,,,,,,,,,,,,
27039,SPED22,DESARROLLO DE SOFTWARE - EDISA,SOFTWARE DEVELOPERS - EDISA,H:\edisa\,2000,500,Private,True,4,,,SPINFSOP66A,,Desarrollo de software- Edisa,del desarrollo de software,,,Info,Soft,,,,,,,,,,14/12/2022 15:09:19,,,Desarrolladores de software - Igual a SPCO24 con las cuentas consolidadas de Edisa,Software developers - Same as SPCO24 with Edisa consolidated accounts,,,,,,,,,,,,,,,,,,,,,,,,,
29527,SPBKL4,INDUSTRIA FOTOVOLTAICA - SELECCIÓN LEVITEC,SOLAR ENERGY - BESPOKE LEVITEC,H:\solarlev\,3000,100,Private,True,4,,,SPENEPDP26A,,Industria fotovoltaica - Selección Levitec,de la industria fotovoltaica,,,Ener,PrEq,,,,,,,,,,26/11/2024 09:39:50,,,,Duplicate of SPEL21 for Levitec: They are interested in installers and will ask us to remove companies,,,,,,,,,,,,,,,,,,,,,,,,,
6399,SPR102,ALQUILER DE ILUMINACION-AUDIOVISUALES-SONIDO,SOUND; LIGHTING; AUDIO VISUAL EQUIPMENT HIRE,H:\SPR102\,3000,800,Private,True,4,,133,,Arcoiris,Alquiler de iluminación-audiovisuales-sonido,de alquiler de iluminación-audiovisuales-sonido,,,Elec,Ligh,,,,,,,,,,10/01/2017 12:14:14,,Arcoiris,Arcoiris,Arcoiris,,,,,,,,,,,,,,,,,,,,,,,,,
28718,SPTI62,ASOCIACIÓN NACIONAL DE EMPRESAS DEL SECTOR DE LAS DOS RUEDAS,SPANISH ASSOCIATION OF COMPANIES IN THE TWO-WHEELED VEHICLE SECTOR,H:\anesdor\,500,25,Private,True,4,,,SPAUTPDN134B,motocicletas; motos; vespa; dos ruedas; automoción; vehículo; accesorios para motocicleta; componentes de motocicleta; anesdor; asociación nacional de empresas del sector de las dos ruedas,Asociación Nacional de Empresas del Sector de las Dos Ruedas,de la fabricación de motocicletas y sus componentes,,,Aero,Acco,,,,,,,,,,07/11/2023 00:00:00,The companies analysed in the report are members of ANESDOR; the Spanish association of companies in the two-wheeled vehicles sector.,Las empresas analizadas en el informe son miembros de ANESDOR; la Asociación Española de Empresas del Sector de las Dos Ruedas.,Members of ANESDOR.,Miembros de ANESDOR.,,,,,,,,,,,,,,,,,,,,,,,,,
15126,SPTAMB,FEDERACIÓN ESPAÑOLA DE INDUSTRIAS DE LA MADERA,SPANISH FEDERATION OF WOOD INDUSTRIES,H:\timbert\,3000,100,Private,True,4,,133,SPENGMAM76A,federación española de industrias de la madera; feim; madera,Federación Española de Industrias de la Madera,de la madera,,,Aero,Acco,,,,,,,,,,23/03/2023 00:00:00,Las empresas analizadas en el informe son miembros de las asociaciones que constituyen la Federación Española de Industrias de la Madera y emplean la madera como materia prima principal en la producción de sus fabricados.,The companies analysed in the report are members of the associations within the Spanish Federation of Wood Industries and employ wood as a main raw material in the manufactured process.,Miembros y exmiembros de las asociaciones que constituyen la Federación.,Members and ex members of the industry associations within the Federation.,6295,6294,14192,6293,6298,14193,24612,14191,6243,6294,,,,,,,,,,,,,,,
6239,SPZZ57,ELABORACIÓN DE BEBIDAS ESPIRITUOSAS,SPIRITS PRODUCERS,H:\bebesp\,3000,50,Private,True,4,,133,,bebidas; bebidas espirituosas; bebidas alcohólicas; destilación; ginebra; vodka; anis; licor; licores; brandy; aguardiente; orujo; pacharán; ron; whisky; hierbas,Elaboración de bebidas espirituosas,de elaboración de bebidas espirituosas,,,Drin,Alco,,,,,,,,,,22/01/2014 00:00:00,,,empresas de elaboración de bebidas espirituosas,companies producing spirits,,,,,,,,,,,,,,,,,,,,,,,,,
28928,SPBK07,GESTIÓN DE INSTALACIONES DEPORTIVAS - COOPERNUOTO,SPORT FACILITIES - COOPERNUOTO,H:\coopernu\,1000,100,Private,True,4,,,SPLEICTP2A,,Gestión de instalaciones deportivas,de gestión de instalaciones deportivas,,,Leis,Spor,,,,,,,,,,19/01/2024 00:00:00,,,,Report based on SPGESD + extra companies for customer including some Portuguese.,,,,,,,,,,,,,,,,,,,,,,,,,
26492,SPGIFE,ARTÍCULOS DE PAPELERÍA - PRIVADO GENERALIFE,STATIONERY SUPPLIERS - BESPOKE GENERALIFE,H:\generife\,1000,100,Private,True,4,,,SPPRIRSP32A,,Artículos de papelería - Privado Generalife,de los artículos de papelería,,,Prin,Supp,,,,,,,,,,28/03/2022 00:00:00,,,Fabricantes y distribuidores de artículos de papelería - Privado para Exclusivas Escolares Generalife,Manufacturers and distributors of stationary - Private por Exclusivas Escolares Generalife,,,,,,,,,,,,,,,,,,,,,,,,,
6467,SPCL70,ARTÍCULOS DE PAPELERIA (STAEDTLER),STATIONERY SUPPLIERS (STAEDTLER),H:\SPCL70\,3000,100,Private,True,4,,133,,,Artículos de papeleria (STAEDTLER),de artículos de papeleria,,,,,,,,,,,,,,06/01/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26958,SPBKDM,SERVICIOS TÉCNICOS DE INGENIERÍA PARA TELECOMUNICACIONES - SELECCIÓN DIVITEL MÓVIL,TELECOMMUNICATIONS CONSULTING ENGINEERS - BESPOKE DIVITEL MOVIL,H:\divitel\,1000,100,Private,True,4,,,SPENGSUP43A,,Servicios técnicos de ingeniería para telecomunicaciones - Selección Divitel Móvil,de los servicios técnicos de ingeniería para telecomunicaciones,,,Engi,Tele,,,,,,,,,,11/11/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14200,SPCL88,TIC PORTUGAL,TIC PORTUGAL,H:\SPCL88\,3000,100,Private,True,4,,133,,,Tic Portugal,de Tic Portugal,,,,,,,,,,,,,,28/03/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14176,SPAZUL,LISTADO ASCER,TILE MANUFACTURERS ASSOCIATION,H:\azulfarf\,3000,100,Private,True,4,,133,SPCLOPDM43C,,Listado Ascer,del listado Ascer,,,Aero,Acco,,,,,,,,,,22/03/2015 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,SPCL53,MATERIAL FERROVIARIO E INTERIORISMO DE FERROCARRILES,TRAIN INTERIORS,H:\SPCL53\,3000,50,Private,True,4,,133,,,Interiorismo de trenes,Interiorismo de trenes,,,,,,,,,,,,,,28/03/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21935,SPGAUL,BESPOKE GAULLA,Transport & Logistics-BESPOKE GAULLA,H:\GAULLA\,2500,2500,Private,True,4,,,SPTRARRM47A,BESPOKE GAULLA,BESPOKE GAULLA,BESPOKE GAULLA,BESPOKE GAULLA,BESPOKE GAULLA,Tran,Tran,,,,,,,,,,23/02/2018 00:00:00,,BESPOKE GAULLA,BESPOKE GAULLA,BESPOKE GAULLA,,,,,,,,,,,,,,,,,,,,,,,,,
6468,SPCL30,TRANSPORTE TRANSITARIO ( Traiglefer ),TRANSPORT CONSULTANTS ( Traiglefer ),H:\SPCL30\,3000,100,Private,True,4,,133,,,Transporte transitario ( Traiglefer ),de transporte transitario ( Traiglefer ),,,,,,,,,,,,,,06/09/2010 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,SPRG52,Tridonic Portugal,Tridonic Portugal,H:\SPRG52\,3000,1000,Private,True,4,,133,,,Tridonic Portugal,Tridonic Portugal,,,Engi,Bake,,,,,,,,,,16/09/2010 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14185,SPVCDO,VENTANAS DE PVC,UPVC WINDOW MANUFACTURERS,H:\pvcdo\,1000,50,Private,True,4,,133,SPCONBCM13A,ventanas; puertas; acristalamiento; cerramiento; herraje; cristalería; PVC; PVC-U,Ventanas de PVC,de la fabricación de ventanas de PVC,,,Aero,Acco,,,,,,,,,,19/09/2023 00:00:00,Las empresas analizadas en el informe son miembros de la Asociación Española de Ventanas de PVC - ASOVEN.,The companies analysed in the report are members of the Spanish Association of UPVC Windows Manufacturers - ASOVEN.,Fabricantes y distribuidores de ventanas de PVC miembros de ASOVEN. Excluye extrusores de perfil de PVC; fabricantes de unidades de vidrio aislante; herrajes; maquinaria; sellantes; paneles para puertas; persianas; protección solar; vidrios refuerzo de perfiles y revestimientos.,Manufacturers and distributors of UPVC windows which are members of ASOVEN. Excludes PVC profile extruders; manufacturers of insulating glass units; hardware; machinery; sealants; door panels; blinds; sun protection; glass reinforcement profiles and coatings.,23059,5928,6152,209,5546,21967,13844,18156,186,14258,23232,14931,23011,23168,,,,,,,,,,,
14186,SPTRAV,TRANSFORMADOS VEGETALES Y ALIMENTOS PROCESADOS (FENAVAL),VEGETABLE PROCESSORS ASSOCIATION,H:\hortpros\,3000,100,Private,True,4,,133,SPFOORSM37A,,Transformados Vegetales y Alimentos Procesados (FENAVAL),de los transformados vegetales y los alimentos procesados,,,Aero,Acco,,,,,,,,,,16/10/2015 00:00:00,,,,,6170,16601,6281,5104,20925,10355,6020,6088,18292,10357,14301,9729,9487,9965,6074,5099,,,,,,,,,
6469,SPCL32,REPARACION DE COCHES: GARAJES ( Bruno Mollet SL ),VEHICLE BREAKDOWN & RECOVERY ( Bruno Mollet SL ),H:\SPCL32\,3000,100,Private,True,4,,133,,,Reparacion de coches: garajes ( Bruno Mollet SL ),de reparacion de coches: garajes ( Bruno Mollet SL ),,,,,,,,,,,,,,06/10/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26867,SPIITV,ORGANISMOS DE VERIFICACIÓN - SELECCIÓN INGENIERÍA DE INSPECCIÓN TÉCNICA DE VEHÍCULOS,VERIFICATION ORGANISATIONS - BESPOKE INGENIERIA DE INSPECCION TECNICA DE VEHICULOS,H:\bpkiitv\,1000,100,Private,True,4,,,SPPROSEP15A,,Organismos de verificación - Selección Ingeniería de Inspección Técnica de Vehículos,de los organismos de verificación,,,Proc,Serv,,,,,,,,,,03/10/2022 00:00:00,,,Organismos de verificación - Personalizado para Ingeniería de Inspección Técnica de Vehículos,Verification Organisations - Bespoke for Ingeniera de Inspeccion Tecnica de Vehiculos,,,,,,,,,,,,,,,,,,,,,,,,,
6471,SPR139,RESIDUOS (Múrcia & CCAA's limítrofes),WASTE DISPOSAL SERVICES ( Múrcia & CCAA's limítrofes),H:\SPR139\,3000,50,Private,True,4,,133,,,Residuos (Múrcia & CCAA's limítrofes),de residuos (Múrcia & CCAA's limítrofes),,,,,,,,,,,,,,06/02/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6470,SPCL13,TRATAMIENTO Y GESTIÓN DE AGUAS (Selección AGUAVIVA),WATER TREATMENT (Selección AGUAVIVA),H:\SPCL13\,3000,48,Private,True,4,,133,,,Tratamiento y gestión de aguas (Selección AGUAVIVA),de tratamiento y gestión de aguas (Selección AGUAVIVA),,,,,,,,,,,,,,09/02/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23679,SPBKMI,SILLAS DE RUEDAS (SELECCIÓN PERMOBIL-MED INTERTON),WHEELCHAIRS (BESPOKE PERMOBIL-MED INTERTON),H:\interton\,20,500,Private,True,4,,,SPHEAEPP18A,silla de ruedas; scooter; ayudas técnicas; movilidad; discapacidad; movilidad reducida; geriatría; tercera edad; vejez; ortopedia,Sillas de ruedas (selección Permobil-MED Interton),de la fabricación y distribución de sillas de ruedas,,,Heal,EqCl,,,,,,,,,,14/02/2020 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación y distribución de sillas de ruedas.,The companies analysed in the report are involved in the manufacture and distribution of wheelchairs.,Incluye fabricantes y distribuidores de sillas de ruedas. Selección de MED Interton en nombre de Permobil.,Includes manufacturers and distributors of wheelchairs. MED Interton selection (on behalf of Permobil).,23636,6174,,,,,,,,,,,,,,,,,,,,,,,
